X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.410444855929,33.8868158772488,63128,211,,Municipal Services,Public Internet Access,,County of Los Angeles Public Library,LA County Library - Manhattan Beach Library,1320 Highland Ave,,Manhattan Beach,CA,"<br />
Monday 10 am - 9 pm<br />
Tuesday 10 am - 9 pm<br />
Wednesday 10 am - 9pm<br />
Thursday 10 am - 6 pm<br />
Friday 12 pm - 6 pm<br />
Saturday 10 am- 5 pm<br />
Sunday 1 -5 pm<br />",310.545.8595,https://lacountylibrary.org/manhattan-beach-library/,,,70539,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90266,http://egis3.lacounty.gov/lms/?p=70539,publish,33.88681591,-118.4104448,,2019/01/10 13:32:43+00,,6437096.1352018,1781444.50497305
-118.272074856463,33.9162286774688,63132,211,,Municipal Services,Public Internet Access,,,LA County Library - A C Bilbrew Library,150 E El  Segundo Blvd,,Los Angeles,CA,"<br />
Monday: 10 am - 8 pm <br />
Tuesday: 10 am - 8 pm <br />
Wednesday: 10 am - 8 pm <br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm <br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />","310.538-3350 <br /> Black Resource Center - Rose Mitchell, Librarian 310.538.0059",https://lacountylibrary.org/a-c-bilbrew-library/,,,70540,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90061,http://egis3.lacounty.gov/lms/?p=70540,publish,33.91622871,-118.2720748,,2019/01/10 11:28:43+00,,6479121.68993005,1792005.89133056
-118.326755655961,33.8999570668681,63135,211,,Municipal Services,Public Internet Access,,,LA County Library - Masao W. Satow Library,14433 Crenshaw Blvd,,Gardena,CA,"<br />
Monday: 12 - 8 pm<br />
Tuesday: 12 - 8 pm<br />
Wednesday: 12 - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am -6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.679.0638,https://lacountylibrary.org/masao-w-satow-library/,,,70541,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90249,http://egis3.lacounty.gov/lms/?p=70541,publish,33.8999571,-118.3267556,,2019/01/10 13:29:04+00,,6462512.10897605,1786133.72525339
-118.18911405602,33.9875700369596,63137,211,,Municipal Services,Public Internet Access,,,LA County Library - Maywood Cesar Chavez Library,4323 Slauson Ave,,Maywood,CA,"<br />
Monday: 12 - 8 pm<br />
Tuesday: 12 - 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",323.771.8600,https://lacountylibrary.org/maywood-cesar-chavez-library/,,,70542,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90270,http://egis3.lacounty.gov/lms/?p=70542,publish,33.98757007,-118.189114,,2019/01/10 13:26:07+00,,6504341.15556714,1817910.7775128
-118.115514856704,34.0206428474216,63139,211,,Municipal Services,Public Internet Access,,,LA County Library - Montebello Library,1550 W Beverly Blvd,,Montebello,CA,"<br />
Monday: 10 am to 8 pm<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 6 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 10 am to 6 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",323.722.6551,https://lacountylibrary.org/montebello-library/,,,70543,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90640,http://egis3.lacounty.gov/lms/?p=70543,publish,34.02064288,-118.1155148,,2019/01/10 13:22:44+00,,6526666.28512938,1829912.83323306
-118.069357916932,33.9166734576657,63142,211,,Municipal Services,Public Internet Access,,,LA County Library - Norwalk Library,12350 Imperial Hwy,,Norwalk,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.868.0775,https://lacountylibrary.org/norwalk-library/,,,70544,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90650,http://egis3.lacounty.gov/lms/?p=70544,publish,33.91667349,-118.06935786,,2019/01/10 13:20:34+00,,6540626.9517618,1792063.30066456
-118.01570205679,34.0868356668939,63146,211,,Municipal Services,Public Internet Access,,,LA County Library - Norwood Library,4550 Peck Rd,,El Monte,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",626.443.3147,https://lacountylibrary.org/norwood-library/,,,70545,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91732,http://egis3.lacounty.gov/lms/?p=70545,publish,34.0868357,-118.015702,,2019/01/10 13:17:08+00,,6556915.96806823,1853981.94651206
-118.161018356845,33.8858052471934,63149,211,,Municipal Services,Public Internet Access,,,LA County Library - Paramount Library,16254 Colorado Ave,,Paramount,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 pm - 5 pm<br />
Sunday: Closed <br />",562.630.3171,https://lacountylibrary.org/paramount-library/,,,70546,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90723,http://egis3.lacounty.gov/lms/?p=70546,publish,33.88580528,-118.1610183,,2019/01/10 12:22:59+00,,6512798.92605314,1780861.52024664
-118.072768257022,34.0079399473431,63153,211,,Municipal Services,Public Internet Access,,,LA County Library - Pico Rivera Library,9001 Mines Ave.,,Pico Rivera,CA,"<br />
Monday: 10 am to 8 pm<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 6 pm<br />
Thursday: Closed <br />
Friday: Closed<br />
Saturday: 9am to 5 pm<br />
Sunday: Closed <br />",562.942.7394,https://lacountylibrary.org/pico-rivera-library/,,,70547,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90660,http://egis3.lacounty.gov/lms/?p=70547,publish,34.00793998,-118.0727682,,2019/01/10 12:20:13+00,,6539616.28777264,1825277.8615319
-118.218186157025,34.6462027255318,63156,211,,Municipal Services,Public Internet Access,,,LA County Library - Quartz Hill Library,42018 50Th St W,,Quartz Hill,CA,"<br />
Monday: 9 am - 5 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 9 am - 5 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",661.943.2454,https://lacountylibrary.org/quartz-hill-library/,,,70548,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",93536,http://egis3.lacounty.gov/lms/?p=70548,publish,34.64620276,-118.2181861,,2019/01/10 12:17:41+00,,6496048.34275647,2057618.12585306
-118.100808856547,33.9689213268149,63158,211,,Municipal Services,Public Internet Access,,,LA County Library - Rivera Library,7828 Serapis Ave,,Pico Rivera,CA,"<br />
Monday: 10 am - 6 pm<br />
Tuesday: 12 pm - 8 pm<br />
Wednesday: 12 pm - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: Closed<br />
Saturday: Closed<br />
Sunday: Closed <br />",562.949.5485,https://lacountylibrary.org/rivera-library/,,,70549,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90660,http://egis3.lacounty.gov/lms/?p=70549,publish,33.96892136,-118.1008088,,2019/01/10 12:03:31+00,,6531103.7149028,1811085.51852556
-118.07706295623,34.0800668367444,63161,211,,Municipal Services,Public Internet Access,,,LA County Library - Rosemead Library,8800 Valley Blvd,,Rosemead,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 10 am to 6 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",Service/Intake 626.573.5220,https://lacountylibrary.org/rosemead-library/,,,70550,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"">LACountyLibrary.org</a>.",91770,http://egis3.lacounty.gov/lms/?p=70550,publish,34.08006687,-118.0770629,,2019/07/31 12:34:29+00,,6538334.80509938,1851527.21388873
-117.888778757395,33.9844443576392,63164,211,,Municipal Services,Public Internet Access,,,LA County Library - Rowland Heights Library,1850 Nogales St,,Rowland Heights,CA,"<br />
Monday: 9 am - 9 pm<br />
Tuesday: 9 am - 9 pm<br />
Wednesday: 9 am - 9 pm<br />
Thursday: 9 am - 9 pm <br />
Friday: 9 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 - 5 pm <br />",626.912.5348,https://lacountylibrary.org/rowland-heights-library/,,,70551,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91748,http://egis3.lacounty.gov/lms/?p=70551,publish,33.98444439,-117.8887787,,2019/01/10 11:38:51+00,,6595387.90654413,1816738.00656439
-117.802919457363,34.1081691267225,63167,211,,Municipal Services,Public Internet Access,,,LA County Library - San Dimas Library,145 N Walnut Ave,,San Dimas,CA,"<br />
Monday: 11 am - 8 pm<br />
Tuesday: 11 am - 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",909.599.6738,https://lacountylibrary.org/san-dimas-library/,,,70552,"<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<p>The County of Los Angeles Public Library provides services for the public in person and by phone at 85 local County libraries, 3 County bookmobiles, and 2 institutional libraries; web-based information and services are also available.</p>",91773,http://egis3.lacounty.gov/lms/?p=70552,publish,34.10816916,-117.8029194,,2019/01/10 11:33:22+00,,6621328.49213006,1861803.71006797
-118.43876355649,34.2855349459524,63170,211,,Municipal Services,Public Internet Access,,,LA County Library - San Fernando Library,217 N Maclay Ave,,San Fernando,CA,"<br />
Monday: 11 am to 7 pm<br />
Tuesday: 11 am to 7 pm<br />
Wednesday: 11 am to 7 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",818.365.6928,https://lacountylibrary.org/san-fernando-library/,,,70553,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91340,http://egis3.lacounty.gov/lms/?p=70553,publish,34.28553498,-118.4387635,,2019/01/10 11:29:49+00,,6429134.5428573,1926581.13235015
-118.099288456515,34.0955904873635,63173,211,,Municipal Services,Public Internet Access,,,LA County Library - San Gabriel Library,500 S Del  Mar Ave,,San Gabriel,CA,"<br />
Monday: 10 am to 8 pm<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 10 am to 6 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",626.287.0761,https://lacountylibrary.org/san-gabriel-library/,,,70554,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91776,http://egis3.lacounty.gov/lms/?p=70554,publish,34.09559052,-118.0992884,,2019/01/10 11:27:15+00,,6531610.25260364,1857182.46438923
-118.062229757185,33.9800808775915,63176,211,,Municipal Services,Public Internet Access,,,LA County Library - Sorensen Library,6934 Broadway Ave,,Whittier,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am- 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.695.3979,https://lacountylibrary.org/sorensen-library/,,,70556,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90606,http://egis3.lacounty.gov/lms/?p=70556,publish,33.98008091,-118.0622297,,2019/01/10 11:24:48+00,,6542803.94084613,1815137.22794181
-118.046692557241,34.0448634767939,63179,211,,Municipal Services,Public Internet Access,,,LA County Library - South El Monte Library,1430 Central Ave,,South El Monte,CA,"<br />
Monday: Closed<br />
Tuesday: 12 pm to 8 pm<br />
Wednesday: 12 pm to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",Service/Intake 626.443.4158,https://lacountylibrary.org/south-el-monte-library/,,,70557,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91733,http://egis3.lacounty.gov/lms/?p=70557,publish,34.04486351,-118.0466925,,2019/07/31 12:28:42+00,,6547525.35627206,1838710.37305264
-118.024534516792,33.9242998976958,63182,211,,Municipal Services,Public Internet Access,,,LA County Library - South Whittier Library,14433 Leffingwell Rd,,Whittier,CA,"<br />
Monday: 10 am to 8 pm<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",562.946.4415,https://lacountylibrary.org/south-whittier-library/,,,70558,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90604,http://egis3.lacounty.gov/lms/?p=70558,publish,33.92429993,-118.02453446,,2019/01/10 11:21:39+00,,6554227.1804668,1794832.38436523
-117.97680075676,34.0551169768003,63187,211,,Municipal Services,Public Internet Access,,,LA County Library - Sunkist Library,840 N Puente Ave,,La Puente,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5pm<br />
Sunday: Closed <br />",626.960.2707,https://lacountylibrary.org/sunkist-library/,,,70559,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91746,http://egis3.lacounty.gov/lms/?p=70559,publish,34.05511701,-117.9768007,,2019/01/10 11:14:14+00,,6568697.4369593,1842439.34820622
-118.056768457104,34.1079972469485,63189,211,,Municipal Services,Public Internet Access,,,LA County Library - Temple City Library,5939 Golden West Ave,,Temple City,CA,"<br />
Monday: 10 am - 8 pm <br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm <br />
Thursday: 10 am - 6 pm<br /> 
Friday: 10: am - 6 pm<br /> 
Saturday: 9 am - 5 pm <br />
Sunday: Closed",626.285.2136,https://lacountylibrary.org/temple-city-library/,,,70560,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91780,http://egis3.lacounty.gov/lms/?p=70560,publish,34.10799728,-118.0567684,,2019/01/10 11:10:53+00,,6544485.94962122,1861687.52329248
-118.341113856169,33.992874527314,63193,211,,Municipal Services,Public Internet Access,,,LA County Library - View Park Bebe Moore Campbell Library,3854 W 54Th St,,Los Angeles,CA,"<br>
Monday	11 am - 7 pm<br>
Tuesday	11 am - 7 pm<br>
Wednesday 11 am - 7 pm<br>
Thursday 10 am - 6 pm<br>
Friday	9 am - 5 pm<br>
Saturday 9 am - 5 pm<br>
Sunday	Closed</br>
",323.293.5371,https://lacountylibrary.org/view-park-library/,,,70562,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90043,http://egis3.lacounty.gov/lms/?p=70562,publish,33.99287456,-118.3411138,,2019/01/09 16:20:30+00,,6458269.69488873,1819962.70943256
-117.843421256803,34.0260720269854,63195,211,,Municipal Services,Public Internet Access,,,LA County Library - Walnut Library,21155 La  Puente Rd,,Walnut,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",909.595.0757,https://lacountylibrary.org/walnut-library/,,,70563,"The County of Los Angeles Public Library provides services for the public in person and by phone at 85 local County libraries, 3 County bookmobiles, and 2 institutional libraries; web-based information and services are also available.Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91789,http://egis3.lacounty.gov/lms/?p=70563,publish,34.02607206,-117.8434212,,2019/01/09 16:12:41+00,,6609114.76655756,1831905.46409032
-117.940539557095,34.0706520567931,63198,211,,Municipal Services,Public Internet Access,,,LA County Library - West Covina Library,1601 W West Covina Pkwy,,West Covina,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am- 8 pm<br />
Wednesday: 10 - to 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",626.962.3541,https://lacountylibrary.org/west-covina-library/,,,70564,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91790,http://egis3.lacounty.gov/lms/?p=70564,publish,34.07065209,-117.9405395,,2019/01/09 16:09:56+00,,6579677.67188856,1848097.3788849
